Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34.0,No,Travel_Frequently,135.0,Research & Development,19.0,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10
28.0,No,Travel_Frequently,791.0,Research & Development,1.0,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,1,Yes,11,3,3,0,5,2,2,4,2,0,2
44.0,No,Travel_Rarely,1199.0,Research & Development,4.0,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13
34.0,No,Travel_Frequently,648.0,Human Resources,11.0,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8
35.0,No,Travel_Rarely,735.0,Research & Development,6.0,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,1,Yes,14,3,4,0,4,3,3,3,2,2,2
42.0,No,Travel_Rarely,603.0,Research & Development,7.0,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0
43.0,No,Travel_Rarely,531.0,Sales,4.0,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17
36.0,No,Travel_Rarely,429.0,Research & Development,2.0,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12
44.0,Yes,Travel_Rarely,621.0,Research & Development,15.0,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5
28.0,No,Travel_Frequently,193.0,Research & Development,2.0,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2
51.0,No,Travel_Frequently,968.0,Research & Development,6.0,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,1,No,14,3,2,0,8,6,2,7,0,7,7
30.0,No,Non-Travel,879.0,Research & Development,9.0,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7
29.0,Yes,Travel_Rarely,806.0,Research & Development,7.0,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7
28.0,No,Travel_Rarely,640.0,Research & Development,1.0,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2
25.0,No,Travel_Rarely,266.0,Research & Development,1.0,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1
32.0,No,Travel_Rarely,604.0,Sales,8.0,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8
45.0,No,Travel_Frequently,364.0,Research & Development,25.0,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0
39.0,No,Travel_Rarely,412.0,Research & Development,13.0,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2
58.0,No,Travel_Rarely,848.0,Research & Development,23.0,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2
32.0,Yes,Travel_Rarely,1089.0,Research & Development,7.0,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1
39.0,Yes,Travel_Rarely,360.0,Research & Development,23.0,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,1,No,13,3,1,0,6,2,3,5,2,0,3
30.0,No,Travel_Rarely,1138.0,Research & Development,6.0,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,1,No,12,3,1,1,10,6,3,9,2,6,7
36.0,No,Travel_Rarely,325.0,Research & Development,10.0,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7
46.0,No,Travel_Rarely,991.0,Human Resources,1.0,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7
28.0,No,Non-Travel,1476.0,Research & Development,1.0,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,1,No,11,3,1,3,10,6,3,9,8,7,5
50.0,No,Travel_Rarely,1322.0,Research & Development,28.0,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2
40.0,Yes,Travel_Rarely,299.0,Sales,25.0,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0
52.0,Yes,Travel_Rarely,1030.0,Sales,5.0,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7
30.0,No,Travel_Rarely,634.0,Research & Development,17.0,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8
39.0,No,Travel_Rarely,524.0,Research & Development,18.0,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,1,No,11,3,1,0,9,6,3,8,7,1,7
31.0,No,Non-Travel,587.0,Sales,2.0,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6
41.0,No,Non-Travel,256.0,Sales,10.0,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9
31.0,Yes,Travel_Frequently,1060.0,Sales,1.0,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2
44.0,Yes,Travel_Rarely,935.0,Research & Development,3.0,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2
42.0,No,Non-Travel,495.0,Research & Development,2.0,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,1,Yes,13,3,4,0,21,3,2,20,8,2,10
55.0,No,Travel_Rarely,282.0,Research & Development,2.0,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11
56.0,No,Travel_Rarely,206.0,Human Resources,8.0,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7
40.0,No,Non-Travel,458.0,Research & Development,16.0,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0
34.0,No,Travel_Rarely,943.0,Research & Development,9.0,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,1,No,11,3,4,1,10,0,2,9,7,1,6
40.0,No,Travel_Rarely,523.0,Research & Development,2.0,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8
41.0,No,Travel_Frequently,1018.0,Sales,1.0,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,1,No,17,3,4,1,10,2,3,9,3,1,7
35.0,No,Travel_Frequently,482.0,Research & Development,4.0,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1
51.0,No,Travel_Rarely,770.0,Human Resources,5.0,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10
38.0,No,Travel_Rarely,1009.0,Sales,2.0,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7
34.0,No,Travel_Rarely,507.0,Sales,15.0,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6
25.0,No,Travel_Rarely,882.0,Research & Development,19.0,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2
58.0,Yes,Travel_Rarely,601.0,Research & Development,7.0,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9
40.0,No,Travel_Rarely,329.0,Research & Development,1.0,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,1,7,3,3,4,2,0,3
36.0,No,Travel_Frequently,607.0,Sales,7.0,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13
48.0,No,Travel_Rarely,855.0,Research & Development,4.0,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,11,3,3,0,11,2,3,10,9,0,8
27.0,No,Travel_Rarely,1291.0,Sales,11.0,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,3,2,1,5,4,3,1,0,0,0
51.0,No,Travel_Rarely,1405.0,Research & Development,11.0,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,0,29,1,2,5,2,0,3
18.0,No,Non-Travel,1124.0,Research & Development,1.0,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,No,15,3,3,0,0,5,4,0,0,0,0
35.0,No,Travel_Rarely,817.0,Research & Development,1.0,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,1,No,12,3,2,1,10,0,3,9,7,0,0
27.0,No,Travel_Frequently,793.0,Sales,2.0,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0
55.0,Yes,Travel_Rarely,267.0,Sales,13.0,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8
56.0,No,Travel_Rarely,1369.0,Research & Development,23.0,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9
34.0,No,Non-Travel,999.0,Research & Development,26.0,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,No,20,4,3,3,5,2,3,5,4,0,0
40.0,No,Travel_Rarely,1202.0,Research & Development,2.0,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,No,20,4,2,3,15,0,3,12,11,11,8
34.0,No,Travel_Rarely,285.0,Research & Development,29.0,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,No,13,3,1,2,10,1,3,8,7,7,7
31.0,Yes,Travel_Frequently,703.0,Sales,2.0,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,3,0,3,3,4,1,0,0,0
35.0,Yes,Travel_Frequently,662.0,Sales,18.0,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,1,Yes,18,3,3,1,5,0,2,4,2,3,2
38.0,No,Travel_Frequently,693.0,Research & Development,7.0,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,3,4,2,3,4,2,0,3
34.0,No,Travel_Rarely,404.0,Research & Development,2.0,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,No,11,3,4,0,14,2,4,14,11,4,11
28.0,No,Travel_Rarely,736.0,Sales,26.0,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,No,11,3,3,1,5,0,3,5,3,0,4
31.0,Yes,Travel_Rarely,330.0,Research & Development,22.0,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7
39.0,No,Travel_Rarely,1498.0,Sales,21.0,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4
51.0,No,Travel_Frequently,541.0,Sales,2.0,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,0,14,5,3,4,2,3,2
41.0,No,Travel_Frequently,1200.0,Research & Development,22.0,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3
37.0,No,Travel_Rarely,1439.0,Research & Development,4.0,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3
33.0,No,Travel_Frequently,1111.0,Sales,5.0,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,3,1,0,8,2,4,5,4,1,2
32.0,No,Travel_Rarely,499.0,Sales,2.0,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,1,Yes,13,3,1,3,4,3,2,3,2,1,2
39.0,No,Non-Travel,1485.0,Research & Development,25.0,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,No,21,4,2,1,13,2,3,6,4,0,5
25.0,No,Travel_Rarely,1372.0,Sales,18.0,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,11,3,2,0,6,3,2,3,2,1,2
52.0,No,Travel_Frequently,322.0,Research & Development,28.0,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2
43.0,No,Travel_Rarely,930.0,Research & Development,6.0,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8
27.0,No,Travel_Rarely,205.0,Sales,10.0,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4
27.0,Yes,Travel_Rarely,135.0,Research & Development,17.0,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7
26.0,No,Travel_Rarely,683.0,Research & Development,2.0,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,1,No,12,3,4,0,5,2,3,4,3,1,1
42.0,No,Travel_Rarely,1147.0,Human Resources,10.0,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,1,No,14,3,3,1,21,5,3,20,7,0,9
52.0,No,Travel_Rarely,258.0,Research & Development,8.0,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,No,13,3,3,0,12,2,1,5,4,0,4
37.0,No,Travel_Rarely,1462.0,Research & Development,11.0,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,18,3,1,0,8,6,3,3,2,0,2
35.0,No,Travel_Frequently,200.0,Research & Development,18.0,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,No,11,3,3,0,10,2,3,2,2,2,2
25.0,No,Travel_Rarely,949.0,Research & Development,1.0,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,11,3,2,1,7,2,2,3,2,0,2
26.0,No,Travel_Rarely,652.0,Research & Development,7.0,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,1,No,12,3,4,0,8,2,3,7,7,0,7
29.0,No,Travel_Rarely,332.0,Human Resources,17.0,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,No,13,3,1,0,10,3,2,10,9,0,9
49.0,Yes,Travel_Frequently,1475.0,Research & Development,28.0,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,No,20,4,1,0,20,2,3,4,3,1,3
29.0,Yes,Travel_Frequently,337.0,Research & Development,14.0,1,Other,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,1,Yes,12,3,1,0,9,1,3,8,7,7,7
54.0,No,Travel_Rarely,971.0,Research & Development,1.0,3,Medical,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,No,19,3,4,0,29,3,2,20,7,12,7
58.0,No,Travel_Rarely,1055.0,Research & Development,1.0,3,Medical,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,Yes,21,4,3,1,32,3,3,9,8,1,5
55.0,No,Travel_Rarely,1136.0,Research & Development,1.0,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,No,13,3,4,2,31,4,4,7,7,0,0
36.0,No,Travel_Rarely,1174.0,Sales,3.0,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Yes,16,3,4,0,15,3,3,5,4,0,1
31.0,Yes,Travel_Frequently,667.0,Sales,1.0,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,No,12,3,2,0,1,3,3,1,0,0,0
30.0,No,Travel_Rarely,855.0,Sales,7.0,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,No,14,3,2,2,8,3,3,3,2,0,2
31.0,No,Travel_Rarely,182.0,Research & Development,8.0,5,Life Sciences,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,No,11,3,3,0,9,3,4,3,2,1,0
34.0,No,Travel_Frequently,560.0,Research & Development,1.0,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,No,14,3,3,2,10,2,3,4,3,1,3
31.0,Yes,Travel_Rarely,202.0,Research & Development,8.0,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,No,12,3,3,0,1,3,4,1,0,0,0
27.0,No,Travel_Rarely,1377.0,Research & Development,11.0,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,1,No,14,3,2,0,6,3,4,5,0,1,4
36.0,No,Travel_Rarely,172.0,Research & Development,4.0,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,No,16,3,3,0,10,2,2,10,4,1,8
36.0,No,Travel_Rarely,329.0,Sales,16.0,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,No,13,3,1,2,11,3,2,3,2,0,2
47.0,No,Travel_Rarely,465.0,Research & Development,1.0,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,No,12,3,3,1,17,2,2,6,5,1,2
25.0,Yes,Travel_Rarely,383.0,Sales,9.0,2,Life Sciences,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,No,12,3,1,0,6,2,3,3,2,2,2
37.0,No,Non-Travel,1413.0,Research & Development,5.0,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,1,No,14,3,1,0,7,2,1,6,5,1,3
56.0,No,Travel_Rarely,1255.0,Research & Development,1.0,2,Life Sciences,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,No,22,4,4,1,5,3,4,3,2,1,0
47.0,No,Travel_Rarely,359.0,Research & Development,2.0,4,Medical,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,No,19,3,2,2,26,2,4,20,17,5,6
24.0,No,Travel_Rarely,1476.0,Sales,4.0,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Yes,12,3,3,2,5,3,3,5,4,0,3
32.0,No,Travel_Rarely,601.0,Sales,7.0,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,No,12,3,3,1,7,3,2,4,3,0,3
34.0,No,Travel_Rarely,401.0,Research & Development,1.0,3,Life Sciences,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,No,17,3,1,1,7,2,2,5,4,0,2
41.0,No,Travel_Rarely,1283.0,Research & Development,5.0,5,Medical,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Yes,12,3,1,0,7,5,2,4,2,0,3
40.0,No,Non-Travel,663.0,Research & Development,9.0,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,No,11,3,3,2,11,2,4,8,7,0,7
31.0,No,Travel_Rarely,326.0,Sales,8.0,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,No,18,3,1,1,13,5,3,13,7,9,9
46.0,Yes,Travel_Rarely,377.0,Sales,9.0,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,No,11,3,1,1,28,1,4,7,7,4,3
39.0,Yes,Non-Travel,592.0,Research & Development,2.0,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646,17181,2,Yes,23,4,2,0,11,2,4,1,0,0,0
31.0,Yes,Travel_Frequently,1445.0,Research & Development,1.0,5,Life Sciences,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,No,11,3,1,0,10,2,3,10,8,4,7
45.0,No,Travel_Rarely,1038.0,Research & Development,20.0,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Yes,18,3,2,1,24,2,3,7,7,0,7
31.0,No,Travel_Rarely,1398.0,Human Resources,8.0,2,Medical,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,No,18,3,4,0,8,3,3,3,2,0,2
31.0,Yes,Travel_Frequently,523.0,Research & Development,2.0,3,Life Sciences,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Yes,13,3,3,1,7,2,1,2,2,2,2
45.0,No,Travel_Rarely,1448.0,Research & Development,29.0,3,Technical Degree,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Yes,18,3,4,2,10,4,4,3,1,1,2
48.0,No,Travel_Rarely,1221.0,Sales,7.0,3,Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,No,11,3,1,3,15,3,3,2,2,2,2
34.0,Yes,Travel_Rarely,1107.0,Human Resources,9.0,4,Technical Degree,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,No,15,3,4,0,2,0,3,2,2,2,2
40.0,No,Non-Travel,218.0,Research & Development,8.0,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,No,11,3,3,1,16,5,3,9,8,4,8
28.0,No,Travel_Rarely,866.0,Sales,5.0,3,Medical,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,1,No,18,3,4,0,6,4,3,5,4,1,3
44.0,No,Non-Travel,981.0,Research & Development,5.0,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,No,14,3,4,0,7,5,3,5,2,0,3
53.0,No,Travel_Rarely,447.0,Research & Development,2.0,3,Medical,4,Male,39,4,4,Research Director,2,Single,16598,19764,4,No,12,3,2,0,35,2,2,9,8,8,8
49.0,No,Travel_Rarely,1495.0,Research & Development,5.0,4,Technical Degree,1,Male,96,3,2,Healthcare Representative,3,Married,6651,21534,2,No,14,3,2,1,20,0,2,3,2,1,2
40.0,No,Travel_Rarely,896.0,Research & Development,2.0,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,No,14,3,3,1,8,3,4,3,1,1,2
44.0,No,Travel_Rarely,1467.0,Research & Development,20.0,3,Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,No,13,3,3,0,6,3,2,5,2,1,3
33.0,No,Travel_Frequently,430.0,Sales,7.0,3,Medical,4,Male,54,3,2,Sales Executive,1,Married,4373,17456,1,No,14,3,1,2,5,2,3,4,3,0,3
34.0,No,Travel_Rarely,1326.0,Sales,3.0,3,Other,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,No,18,3,4,0,15,2,3,13,9,3,12
30.0,No,Travel_Rarely,1358.0,Sales,16.0,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,No,15,3,3,2,4,2,2,2,1,2,2
42.0,No,Travel_Frequently,748.0,Research & Development,9.0,2,Medical,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,No,13,3,3,0,12,3,3,12,9,5,8
44.0,No,Travel_Frequently,383.0,Sales,1.0,5,Marketing,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,No,12,3,3,1,11,4,2,1,0,0,0
30.0,No,Non-Travel,990.0,Research & Development,7.0,3,Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,No,13,3,2,2,1,2,2,1,0,0,0
57.0,No,Travel_Rarely,405.0,Research & Development,1.0,2,Life Sciences,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,1,No,24,4,1,1,13,2,2,12,9,2,8
49.0,No,Travel_Rarely,1490.0,Research & Development,7.0,4,Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,No,14,3,2,2,29,3,3,8,7,0,7
34.0,No,Travel_Frequently,829.0,Research & Development,15.0,3,Medical,2,Male,71,3,4,Research Director,1,Divorced,17007,11929,7,No,14,3,4,2,16,3,2,14,8,6,9
28.0,Yes,Travel_Frequently,1496.0,Sales,1.0,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,No,15,3,4,1,5,3,4,3,2,1,2
29.0,Yes,Travel_Frequently,115.0,Sales,13.0,3,Technical Degree,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,No,11,3,1,0,7,4,1,5,3,0,0
34.0,Yes,Travel_Rarely,790.0,Sales,24.0,4,Medical,1,Female,40,2,2,Sales Executive,2,Single,4599,7815,1,Yes,23,4,3,0,16,2,4,15,9,10,10
35.0,No,Travel_Rarely,660.0,Sales,7.0,1,Life Sciences,4,Male,76,3,1,Sales Representative,3,Married,2404,16192,1,No,13,3,1,1,1,3,3,1,0,0,0
24.0,Yes,Travel_Frequently,381.0,Research & Development,9.0,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,3172,16998,2,Yes,11,3,3,0,4,2,2,0,0,0,0
24.0,No,Non-Travel,830.0,Sales,13.0,2,Life Sciences,4,Female,78,3,1,Sales Representative,2,Married,2033,7103,1,No,13,3,3,1,1,2,3,1,0,0,0
44.0,No,Travel_Frequently,1193.0,Research & Development,2.0,1,Medical,2,Male,86,3,3,Manufacturing Director,3,Single,10209,19719,5,Yes,18,3,2,0,16,2,2,2,2,2,2
29.0,No,Travel_Rarely,1246.0,Sales,19.0,3,Life Sciences,3,Male,77,2,2,Sales Executive,3,Divorced,8620,23757,1,No,14,3,3,2,10,3,3,10,7,0,4
30.0,No,Travel_Rarely,330.0,Human Resources,1.0,3,Life Sciences,3,Male,46,3,1,Human Resources,3,Divorced,2064,15428,1,No,21,4,1,1,6,3,4,5,3,1,3
55.0,No,Travel_Rarely,1229.0,Research & Development,4.0,4,Life Sciences,4,Male,30,3,2,Healthcare Representative,3,Married,4035,16143,1,Yes,16,3,2,0,4,2,3,3,2,1,2
33.0,No,Travel_Rarely,1099.0,Research & Development,4.0,4,Medical,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8192,8,No,11,3,4,0,8,5,3,5,4,0,2
