Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
28.0,No,Travel_Frequently,791.0,Research & Development,1.0,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,1,Yes,11,3,3,1,5,2,2,4,2,0,2,17.977272727272727,2154.0,103392,0.0,4.938356164383562,3.333333333333333,3.0,0,0.6666666666666666
44.0,No,Travel_Rarely,1199.0,Research & Development,4.0,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,3,26,4,2,25,9,14,13,13.032608695652174,3838.0,5757000,0.5384615384615384,14.108571428571429,2.6666666666666665,2.0,0,0.925925925925926
34.0,No,Travel_Frequently,648.0,Human Resources,11.0,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,3,14,5,4,10,9,1,8,11.571428571428571,2245.0,538800,0.0909090909090909,5.3023255813953485,3.0,3.0,0,0.6666666666666666
35.0,No,Travel_Rarely,735.0,Research & Development,6.0,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,1,Yes,14,3,4,1,4,3,3,3,2,2,2,11.136363636363637,3506.0,126216,0.5,5.142292490118577,3.333333333333333,3.0,0,0.6
42.0,No,Travel_Rarely,603.0,Research & Development,7.0,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,1,18,2,3,1,0,0,0,7.730769230769231,1186.0,28464,0.0,5.142292490118577,2.6666666666666665,2.333333333333333,0,0.0526315789473684
43.0,No,Travel_Rarely,531.0,Sales,4.0,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,1,23,3,4,21,7,15,17,9.482142857142858,3410.333333333333,2578212,0.6818181818181818,7.493554327808471,4.0,4.0,0,0.875
36.0,No,Travel_Rarely,429.0,Research & Development,2.0,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,1,18,2,3,16,14,5,12,8.09433962264151,2705.0,1038720,0.2941176470588235,7.720833333333333,3.0,2.6666666666666665,0,0.8421052631578947
28.0,No,Travel_Frequently,193.0,Research & Development,2.0,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,2,2,2,3,2,2,2,2,3.7115384615384617,3867.0,92808,0.6666666666666666,4.938356164383562,3.333333333333333,3.6666666666666665,1,0.6666666666666666
51.0,No,Travel_Frequently,968.0,Research & Development,6.0,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,1,No,14,3,2,1,8,6,2,7,0,7,7,24.0,2838.0,238392,0.875,4.938356164383562,2.333333333333333,2.333333333333333,0,0.7777777777777778
30.0,No,Non-Travel,879.0,Research & Development,9.0,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,1,10,3,3,8,4,1,7,12.208333333333334,2347.5,450720,0.1111111111111111,7.720833333333333,3.0,3.0,0,0.7272727272727273
28.0,No,Travel_Rarely,640.0,Research & Development,1.0,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,1,5,2,2,3,2,1,2,7.619047619047619,2080.0,74880,0.25,5.142292490118577,2.333333333333333,2.333333333333333,0,0.5
25.0,No,Travel_Rarely,266.0,Research & Development,1.0,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,1,2,3,2,2,2,2,1,6.65,2096.0,50304,0.6666666666666666,5.142292490118577,3.333333333333333,2.6666666666666665,1,0.6666666666666666
32.0,No,Travel_Rarely,604.0,Sales,8.0,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,3,10,4,4,10,7,0,8,10.785714285714286,3104.5,745080,0.0,7.493554327808471,3.333333333333333,3.6666666666666665,1,0.9090909090909092
45.0,No,Travel_Frequently,364.0,Research & Development,25.0,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,1,22,4,3,0,0,0,0,4.385542168674699,3612.2,0,0.0,14.108571428571429,2.333333333333333,2.333333333333333,0,0.0
39.0,No,Travel_Rarely,412.0,Research & Development,13.0,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,3,21,4,3,19,9,15,2,4.382978723404255,4280.75,3904044,0.75,14.108571428571429,3.0,2.6666666666666665,0,0.8636363636363636
58.0,No,Travel_Rarely,848.0,Research & Development,23.0,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,3,2,3,3,2,2,2,2,9.636363636363637,2372.0,56928,0.6666666666666666,5.142292490118577,2.6666666666666665,2.333333333333333,1,0.6666666666666666
30.0,No,Travel_Rarely,1138.0,Research & Development,6.0,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,1,No,12,3,1,2,10,6,3,9,2,6,7,23.70833333333333,2313.5,499716,0.6,4.938356164383562,2.0,2.6666666666666665,0,0.8181818181818182
36.0,No,Travel_Rarely,325.0,Research & Development,10.0,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,1,10,0,3,7,7,1,7,5.158730158730159,2364.6666666666665,595896,0.125,8.186363636363636,2.6666666666666665,3.333333333333333,0,0.6363636363636364
46.0,No,Travel_Rarely,991.0,Human Resources,1.0,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,1,10,3,4,7,6,5,7,22.522727272727277,3423.0,287532,0.625,5.3023255813953485,2.6666666666666665,3.0,0,0.6363636363636364
28.0,No,Non-Travel,1476.0,Research & Development,1.0,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,1,No,11,3,1,4,10,6,3,9,8,7,5,24.0,3337.0,720792,0.7,4.938356164383562,2.6666666666666665,3.333333333333333,0,0.8181818181818182
50.0,No,Travel_Rarely,1322.0,Research & Development,28.0,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,1,25,2,3,3,2,1,2,24.0,4220.0,607680,0.25,11.330985915492958,2.333333333333333,2.6666666666666665,0,0.1153846153846153
30.0,No,Travel_Rarely,634.0,Research & Development,17.0,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,3,9,2,3,9,1,0,8,6.673684210526316,3972.0,1286928,0.0,14.108571428571429,2.333333333333333,2.0,1,0.9
39.0,No,Travel_Rarely,524.0,Research & Development,18.0,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,1,No,11,3,1,1,9,6,3,8,7,1,7,16.375,2267.0,435264,0.1111111111111111,7.720833333333333,1.6666666666666667,2.333333333333333,0,0.8
31.0,No,Non-Travel,587.0,Sales,2.0,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,2,10,5,2,10,8,9,6,10.298245614035087,3284.0,1182240,0.8181818181818182,7.493554327808471,2.6666666666666665,3.0,1,0.9090909090909092
41.0,No,Non-Travel,256.0,Sales,10.0,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,1,19,4,3,19,2,11,9,6.4,3075.5,1402428,0.55,7.493554327808471,2.0,2.6666666666666665,1,0.95
42.0,No,Non-Travel,495.0,Research & Development,2.0,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,1,Yes,13,3,4,1,21,3,2,20,8,2,10,13.37837837837838,4465.25,4286640,0.0952380952380952,14.108571428571429,3.333333333333333,2.6666666666666665,0,0.9090909090909092
55.0,No,Travel_Rarely,282.0,Research & Development,2.0,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,2,23,5,3,19,9,9,11,4.862068965517241,3837.4,4374636,0.45,14.108571428571429,3.6666666666666665,3.333333333333333,0,0.7916666666666666
56.0,No,Travel_Rarely,206.0,Human Resources,8.0,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,1,36,4,3,7,3,7,7,2.080808080808081,3943.4,1656228,0.875,14.108571428571429,2.333333333333333,3.0,0,0.1891891891891892
40.0,No,Non-Travel,458.0,Research & Development,16.0,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,2,6,0,3,4,2,0,0,6.1891891891891895,3544.0,170112,0.0,5.142292490118577,2.6666666666666665,3.0,0,0.5714285714285714
34.0,No,Travel_Rarely,943.0,Research & Development,9.0,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,1,No,11,3,4,2,10,0,2,9,7,1,6,10.965116279069768,2833.333333333333,918000,0.1,8.186363636363636,4.0,3.333333333333333,0,0.8181818181818182
40.0,No,Travel_Rarely,523.0,Research & Development,2.0,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,1,9,4,3,9,8,8,8,5.336734693877551,2330.5,503388,0.8,5.142292490118577,3.333333333333333,3.333333333333333,1,0.9
41.0,No,Travel_Frequently,1018.0,Sales,1.0,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,1,No,17,3,4,2,10,2,3,9,3,1,7,15.424242424242424,2051.5,443124,0.1,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.8181818181818182
35.0,No,Travel_Frequently,482.0,Research & Development,4.0,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,1,9,3,3,9,6,1,1,5.540229885057471,2124.5,458892,0.1,5.142292490118577,2.6666666666666665,3.0,1,0.9
51.0,No,Travel_Rarely,770.0,Human Resources,5.0,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,2,33,2,3,33,9,0,10,9.166666666666666,3506.5,5554296,0.0,14.108571428571429,2.333333333333333,2.6666666666666665,1,0.9705882352941176
38.0,No,Travel_Rarely,1009.0,Sales,2.0,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,2,11,3,3,7,7,1,7,24.0,3446.5,579012,0.125,7.493554327808471,2.333333333333333,2.0,0,0.5833333333333334
34.0,No,Travel_Rarely,507.0,Sales,15.0,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,1,10,6,4,10,8,9,6,7.681818181818182,3062.5,735000,0.8181818181818182,7.493554327808471,2.6666666666666665,2.6666666666666665,1,0.9090909090909092
25.0,No,Travel_Rarely,882.0,Research & Development,19.0,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,4,7,6,2,3,2,1,2,13.164179104477611,3669.0,132084,0.25,4.938356164383562,3.6666666666666665,3.333333333333333,0,0.375
40.0,No,Travel_Rarely,329.0,Research & Development,1.0,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,2,7,3,3,4,2,0,3,3.738636363636364,2387.0,114576,0.0,4.938356164383562,2.333333333333333,2.333333333333333,0,0.5
36.0,No,Travel_Frequently,607.0,Sales,7.0,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,2,17,2,2,15,7,6,13,7.313253012048193,2319.5,835020,0.375,7.493554327808471,2.0,1.3333333333333333,0,0.8333333333333334
48.0,No,Travel_Rarely,855.0,Research & Development,4.0,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,11,3,3,1,11,2,3,10,9,0,8,15.833333333333334,2632.6666666666665,947760,0.0,7.720833333333333,3.6666666666666665,3.6666666666666665,0,0.8333333333333334
27.0,No,Travel_Rarely,1291.0,Sales,11.0,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,3,2,2,5,4,3,1,0,0,0,13.173469387755102,2534.0,30408,0.0,2.8456375838926173,3.0,3.333333333333333,0,0.1666666666666666
51.0,No,Travel_Rarely,1405.0,Research & Development,11.0,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,1,29,1,2,5,2,0,3,17.134146341463413,3285.5,788520,0.0,7.720833333333333,2.6666666666666665,2.6666666666666665,0,0.1666666666666666
18.0,No,Non-Travel,1124.0,Research & Development,1.0,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,No,15,3,3,1,0,5,4,0,0,0,0,11.58762886597938,1611.0,0,0.0,4.938356164383562,3.6666666666666665,4.0,1,0.0
35.0,No,Travel_Rarely,817.0,Research & Development,1.0,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,1,No,12,3,2,2,10,0,3,9,7,0,0,13.616666666666667,2681.5,579204,0.0,4.938356164383562,3.333333333333333,3.6666666666666665,0,0.8181818181818182
27.0,No,Travel_Frequently,793.0,Sales,2.0,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,1,8,3,3,6,2,0,0,18.44186046511628,2535.5,365112,0.0,7.493554327808471,3.333333333333333,3.6666666666666665,0,0.6666666666666666
56.0,No,Travel_Rarely,1369.0,Research & Development,23.0,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Yes,12,3,1,2,33,0,3,19,16,15,9,20.13235294117647,3350.5,3055656,0.75,7.720833333333333,2.333333333333333,3.0,0,0.5588235294117647
34.0,No,Non-Travel,999.0,Research & Development,26.0,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,No,20,4,3,4,5,2,3,5,4,0,0,10.858695652173912,2029.0,121740,0.0,5.142292490118577,2.333333333333333,2.333333333333333,1,0.8333333333333334
40.0,No,Travel_Rarely,1202.0,Research & Development,2.0,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,No,20,4,2,4,15,0,3,12,11,11,8,13.50561797752809,3188.5,918288,0.8461538461538461,8.186363636363636,2.333333333333333,2.6666666666666665,0,0.75
34.0,No,Travel_Rarely,285.0,Research & Development,29.0,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,No,13,3,1,3,10,1,3,8,7,7,7,3.313953488372093,2714.5,521184,0.7777777777777778,4.938356164383562,2.0,2.6666666666666665,0,0.7272727272727273
38.0,No,Travel_Frequently,693.0,Research & Development,7.0,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,4,4,2,3,4,2,0,3,12.157894736842104,2610.0,125280,0.0,5.142292490118577,3.6666666666666665,3.333333333333333,1,0.8
34.0,No,Travel_Rarely,404.0,Research & Development,2.0,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,No,11,3,4,1,14,2,4,14,11,4,11,4.122448979591836,3343.5,1123416,0.2666666666666666,8.186363636363636,3.6666666666666665,3.6666666666666665,1,0.9333333333333332
28.0,No,Travel_Rarely,736.0,Sales,26.0,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,No,11,3,3,2,5,0,3,5,3,0,4,15.333333333333334,2362.0,283440,0.0,7.493554327808471,2.333333333333333,2.333333333333333,1,0.8333333333333334
39.0,No,Travel_Rarely,1498.0,Sales,21.0,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,3,8,2,4,5,4,1,4,24.0,3060.0,367200,0.1666666666666666,7.493554327808471,3.0,3.0,0,0.5555555555555556
51.0,No,Travel_Frequently,541.0,Sales,2.0,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,1,14,5,3,4,2,3,2,10.403846153846152,3532.0,508608,0.6,7.493554327808471,2.0,2.333333333333333,0,0.2666666666666666
41.0,No,Travel_Frequently,1200.0,Research & Development,22.0,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,3,12,4,2,6,2,3,3,16.0,2733.5,393624,0.4285714285714285,5.142292490118577,3.0,3.333333333333333,0,0.4615384615384615
37.0,No,Travel_Rarely,1439.0,Research & Development,4.0,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,15,3,4,1,8,2,3,6,4,1,3,24.0,2996.0,215712,0.1428571428571428,5.142292490118577,3.333333333333333,3.0,0,0.6666666666666666
33.0,No,Travel_Frequently,1111.0,Sales,5.0,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,3,1,1,8,2,4,5,4,1,2,18.21311475409836,4999.0,599880,0.1666666666666666,7.493554327808471,2.333333333333333,3.333333333333333,0,0.5555555555555556
32.0,No,Travel_Rarely,499.0,Sales,2.0,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,1,Yes,13,3,1,4,4,3,2,3,2,1,2,13.86111111111111,2039.0,146808,0.25,7.493554327808471,2.0,2.333333333333333,0,0.6
39.0,No,Non-Travel,1485.0,Research & Development,25.0,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,No,21,4,2,2,13,2,3,6,4,0,5,20.91549295774648,3640.0,786240,0.0,8.186363636363636,2.6666666666666665,3.0,0,0.4285714285714285
25.0,No,Travel_Rarely,1372.0,Sales,18.0,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,11,3,2,1,6,3,2,3,2,1,2,14.75268817204301,3116.0,224352,0.25,7.493554327808471,2.0,2.0,0,0.4285714285714285
52.0,No,Travel_Frequently,322.0,Research & Development,28.0,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Yes,11,3,2,2,24,3,2,5,3,0,2,5.457627118644068,3311.75,794820,0.0,7.720833333333333,3.0,3.0,0,0.2
43.0,No,Travel_Rarely,930.0,Research & Development,6.0,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,1,20,3,1,20,7,1,8,12.73972602739726,2040.5,979440,0.0476190476190476,5.142292490118577,1.6666666666666667,1.6666666666666667,1,0.9523809523809524
27.0,No,Travel_Rarely,205.0,Sales,10.0,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,3,4,1,6,3,3,6,2,4,4,2.091836734693877,2884.5,415368,0.5714285714285714,7.493554327808471,4.0,3.6666666666666665,1,0.8571428571428571
26.0,No,Travel_Rarely,683.0,Research & Development,2.0,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,1,No,12,3,4,1,5,2,3,4,3,1,1,18.97222222222222,3904.0,187392,0.2,5.142292490118577,3.0,2.6666666666666665,0,0.6666666666666666
42.0,No,Travel_Rarely,1147.0,Human Resources,10.0,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,1,No,14,3,3,2,21,5,3,20,7,0,9,24.0,4199.75,4031760,0.0,14.108571428571429,2.333333333333333,2.333333333333333,0,0.9090909090909092
52.0,No,Travel_Rarely,258.0,Research & Development,8.0,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,No,13,3,3,1,12,2,1,5,4,0,4,4.777777777777778,2950.0,177000,0.0,4.938356164383562,2.333333333333333,1.6666666666666667,0,0.3846153846153846
37.0,No,Travel_Rarely,1462.0,Research & Development,11.0,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,18,3,1,1,8,6,3,3,2,0,2,15.5531914893617,3629.0,130644,0.0,4.938356164383562,1.6666666666666667,2.333333333333333,0,0.3333333333333333
35.0,No,Travel_Frequently,200.0,Research & Development,18.0,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,No,11,3,3,1,10,2,3,2,2,2,2,3.333333333333333,3120.6666666666665,224688,0.6666666666666666,7.720833333333333,3.333333333333333,3.333333333333333,0,0.1818181818181818
25.0,No,Travel_Rarely,949.0,Research & Development,1.0,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,11,3,2,2,7,2,2,3,2,0,2,11.716049382716047,3229.0,116244,0.0,4.938356164383562,2.333333333333333,2.333333333333333,0,0.375
26.0,No,Travel_Rarely,652.0,Research & Development,7.0,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,1,No,12,3,4,1,8,2,3,7,7,0,7,6.52,3578.0,300552,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.7777777777777778
29.0,No,Travel_Rarely,332.0,Human Resources,17.0,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,No,13,3,1,1,10,3,2,10,9,0,9,6.509803921568627,2662.6666666666665,958560,0.0,5.3023255813953485,1.3333333333333333,1.6666666666666667,1,0.9090909090909092
54.0,No,Travel_Rarely,971.0,Research & Development,1.0,3,Medical,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,No,19,3,4,1,29,3,2,20,7,12,7,17.98148148148148,4332.0,4158720,0.5714285714285714,11.330985915492958,4.0,3.333333333333333,0,0.6666666666666666
58.0,No,Travel_Rarely,1055.0,Research & Development,1.0,3,Medical,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,Yes,21,4,3,2,32,3,3,9,8,1,5,13.88157894736842,3940.2,2127708,0.1,11.330985915492958,2.6666666666666665,2.6666666666666665,0,0.2727272727272727
55.0,No,Travel_Rarely,1136.0,Research & Development,1.0,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,No,13,3,4,3,31,4,4,7,7,0,0,14.024691358024691,3683.0,1237488,0.0,11.330985915492958,3.333333333333333,3.333333333333333,0,0.21875
36.0,No,Travel_Rarely,1174.0,Sales,3.0,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Yes,16,3,4,1,15,3,3,5,4,0,1,11.858585858585858,4639.0,556680,0.0,7.493554327808471,2.333333333333333,2.0,0,0.3125
30.0,No,Travel_Rarely,855.0,Sales,7.0,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,No,14,3,2,3,8,3,3,3,2,0,2,11.712328767123289,2389.5,172044,0.0,7.493554327808471,2.333333333333333,2.6666666666666665,0,0.3333333333333333
31.0,No,Travel_Rarely,182.0,Research & Development,8.0,5,Life Sciences,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,No,11,3,3,1,9,3,4,3,2,1,0,1.956989247311828,4105.5,591192,0.25,11.330985915492958,2.0,2.333333333333333,0,0.3
34.0,No,Travel_Frequently,560.0,Research & Development,1.0,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,No,14,3,3,3,10,2,3,4,3,1,3,6.153846153846154,2996.0,143808,0.2,5.142292490118577,2.6666666666666665,2.6666666666666665,0,0.3636363636363636
27.0,No,Travel_Rarely,1377.0,Research & Development,11.0,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,1,No,14,3,2,1,6,3,4,5,0,1,4,15.131868131868131,2099.0,125940,0.1666666666666666,4.938356164383562,1.6666666666666667,2.333333333333333,0,0.7142857142857143
36.0,No,Travel_Rarely,172.0,Research & Development,4.0,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,No,16,3,3,1,10,2,2,10,4,1,8,4.648648648648648,2905.0,697200,0.0909090909090909,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.9090909090909092
36.0,No,Travel_Rarely,329.0,Sales,16.0,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,No,13,3,1,3,11,3,2,3,2,0,2,3.357142857142857,2823.5,203292,0.0,7.493554327808471,1.6666666666666667,2.0,0,0.25
47.0,No,Travel_Rarely,465.0,Research & Development,1.0,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,No,12,3,3,2,17,2,2,6,5,1,2,6.283783783783784,3420.0,246240,0.1428571428571428,5.142292490118577,2.6666666666666665,2.333333333333333,0,0.3333333333333333
37.0,No,Non-Travel,1413.0,Research & Development,5.0,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,1,No,14,3,1,1,7,2,1,6,5,1,3,16.821428571428573,3500.0,252000,0.1428571428571428,4.938356164383562,2.333333333333333,2.333333333333333,0,0.75
56.0,No,Travel_Rarely,1255.0,Research & Development,1.0,2,Life Sciences,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,No,22,4,4,2,5,3,4,3,2,1,0,13.944444444444445,2066.0,74376,0.25,5.142292490118577,2.0,2.0,0,0.5
